,date,Cases/100k_ÁLVARO OBREGÓN,ASMA/100k_ÁLVARO OBREGÓN,Cases/100k_AZCAPOTZALCO,ASMA/100k_AZCAPOTZALCO,Cases/100k_BENITO JUÁREZ,ASMA/100k_BENITO JUÁREZ,Cases/100k_COYOACÁN,ASMA/100k_COYOACÁN,Cases/100k_CUAJIMALPA DE MORELOS,ASMA/100k_CUAJIMALPA DE MORELOS,Cases/100k_CUAUHTÉMOC,ASMA/100k_CUAUHTÉMOC,Cases/100k_GUSTAVO A. MADERO,ASMA/100k_GUSTAVO A. MADERO,Cases/100k_IZTACALCO,ASMA/100k_IZTACALCO,Cases/100k_IZTAPALAPA,ASMA/100k_IZTAPALAPA,Cases/100k_LA MAGDALENA CONTRERAS,ASMA/100k_LA MAGDALENA CONTRERAS,Cases/100k_MIGUEL HIDALGO,ASMA/100k_MIGUEL HIDALGO,Cases/100k_MILPA ALTA,ASMA/100k_MILPA ALTA,Cases/100k_TLÁHUAC,ASMA/100k_TLÁHUAC,Cases/100k_TLALPAN,ASMA/100k_TLALPAN,Cases/100k_VENUSTIANO CARRANZA,ASMA/100k_VENUSTIANO CARRANZA,Cases/100k_XOCHIMILCO,ASMA/100k_XOCHIMILCO,Cases/100k_TOTAL,ASMA/100k_TOTAL,O3_OBREGON,PM10_OBREGON,O3_AZCAPOTZALCO,PM10_AZCAPOTZALCO,O3_BENITOJUAREZ,PM10_BENITOJUAREZ,O3_COYOACAN,PM10_COYOACAN,O3_CUAJIMALPA,PM10_CUAJIMALPA,O3_CUAUHTEMOC,PM10_CUAUHTEMOC,O3_IZTACALCO,PM10_IZTACALCO,O3_IZTAPALAPA,PM10_IZTAPALAPA,O3_MIGUELHIDALGO,PM10_MIGUELHIDALGO,O3_MILPAALTA,PM10_MILPAALTA,O3_TLALPAN,PM10_TLALPAN,O3_VENUSTIANO,PM10_VENUSTIANO,O3_XOCHIMILCO,PM10_XOCHIMILCO,O3_TOTAL_avg,PM10_TOTAL_avg
0,2011-12-25,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14768779980623362,,,,,,0.011212455513181192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2011-12-26,0.8000192004608111,,8.74647954198435,0.07381418969176587,2.3956915882476957,,2.9581957635349783,,1.0038951130385898,,8.82541268193025,,6.183033241532465,0.02536551598807596,10.759629868732517,,2.6260101932962336,,2.4601658151759427,0.12111215880061472,10.152590694190248,0.08104939361936216,5.800169654962407,,8.849728838777299,0.08168731131754962,5.464448592830643,,10.29810678668642,0.06913203334069816,3.125503386362708,,5.124092169523807,0.00012571915863506734,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2011-12-27,2.666730668202704,,9.246278372954883,0.036907094845882935,1.437414952948617,,2.4651631362791484,0.04854326930140025,1.5058426695578846,,10.139835847324118,,5.066652239589104,,10.503448205191264,,2.7354272846835763,,0.4100276358626571,,9.32940766493158,,5.800169654962407,,5.254526498024021,0.04084365565877481,6.498263191474277,,9.361915260624018,,5.7701600979003835,,5.101667258497443,0.057453655496225775,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2011-12-28,1.8667114677418928,0.03938435850626645,7.996781295528549,0.036907094845882935,0.9582766352990782,,2.1364747181085955,0.024271634650700133,,,12.768682178111849,,5.6677804714047575,0.012682757994037978,9.478721551026263,,3.0089700131519344,0.01615956948819429,,,9.603802008017805,0.04052469680968108,7.25021206870301,,4.4248644193886495,,6.350575391668045,,9.83001102365522,0.03456601667034908,2.644656711537676,,5.000755158878811,0.057202217178955635,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2011-12-29,0.4000096002304056,,8.996378957469616,0.07381418969176587,0.7187074764743087,,3.6155725998760846,0.024271634650700133,,,9.200962157757068,,6.354784164908367,0.012682757994037978,8.197813233320014,0.07566981247821616,2.790135830377248,0.008079784744097145,3.280221086901257,,7.957435949500465,,5.075148448092107,,4.70141844560044,0.04084365565877481,5.464448592830643,,11.234298312748821,0.03456601667034908,,,4.6643814934833765,0.056070744751240034,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2011-12-30,0.4000096002304056,,12.494970774263358,0.036907094845882935,0.4791383176495391,,3.1225399726202547,0.04854326930140025,0.5019475565192949,,5.257692661575468,,5.410154086340908,0.02536551598807596,11.528174859356264,,3.337221287313964,0.008079784744097145,0.8200552717253142,,6.859858577155572,,7.25021206870301,,4.4248644193886495,0.08168731131754962,4.578321793993243,0.04362337242321227,7.489532208499213,,,,4.350432739114304,0.05229916999218802,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2011-12-31,0.13333653341013518,,9.496177788440152,0.036907094845882935,1.437414952948617,,,,,,7.886538992363203,,2.576263850638527,0.012682757994037978,3.3303616260362547,,1.5318392794228028,0.01615956948819429,1.2300829075879711,,2.4695490877760062,,6.5251908618327095,,1.3827701310589529,,3.8398827949620737,0.02181168621160614,2.3404788151560045,0.06913203334069816,,,2.4667402128998632,0.04877903355040614,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2012-01-01,,,11.495373112322287,0.036907094845882935,2.156122429422926,,,,,,5.069917923662059,,2.7480147740144294,0.012682757994037978,12.296719849980018,,2.078924736359518,0.008079784744097145,0.4100276358626571,,2.4695490877760062,,7.25021206870301,0.2141535737110698,0.5531080524235812,,6.055199792055577,0.02181168621160614,8.659771616077219,,,,3.363736653954358,0.027658214899714817,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2012-01-02,0.9333557338709464,,14.99396492911603,0.07381418969176587,0.7187074764743087,,2.1364747181085955,0.024271634650700133,0.5019475565192949,,9.764286371497297,,5.066652239589104,0.012682757994037978,7.941631569778763,0.03783490623910808,3.4466383787013064,,2.8701934510386,,8.780618978759135,,7.25021206870301,,2.7655402621179057,,3.5445071953496066,,7.957627971530415,,,,4.552256938351563,0.0377157475905202,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2012-01-03,1.2000288006912163,,13.744467851689693,0.036907094845882935,0.9582766352990782,,2.9581957635349783,0.024271634650700133,0.5019475565192949,,9.576511633583886,,3.77852031426984,0.02536551598807596,9.991084878108763,,2.790135830377248,,3.280221086901257,,8.231830292586688,0.04052469680968108,3.625106034351505,0.1070767868555349,4.14831039317686,0.04084365565877481,4.1352583945745405,,7.723580090014813,0.03456601667034908,,,4.384070105653847,0.05104197840583734,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2012-01-04,1.3333653341013518,,7.746881880043283,0.036907094845882935,1.6769841117733868,,2.1364747181085955,0.024271634650700133,1.5058426695578846,,13.332006391852081,0.055464075803247234,5.753655933092711,0.012682757994037978,3.8427249531187564,,3.0089700131519344,,2.4601658151759427,,8.231830292586688,0.08104939361936216,9.425275689313912,0.1070767868555349,6.360742602871183,0.04084365565877481,5.612136392636877,0.04362337242321227,9.83001102365522,0.03456601667034908,,,4.754081137588827,0.04915619102631134,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2012-01-05,1.2000288006912163,,12.744870189748626,0.036907094845882935,2.156122429422926,,1.8077862999380423,0.04854326930140025,,,6.008791613229108,,4.637274931149348,,8.710176560402513,,2.352467464827876,0.008079784744097145,2.4601658151759427,,4.9390981755520125,0.04052469680968108,2.9000848274812037,,3.5952023407532776,0.04084365565877481,4.430633994187008,0.02181168621160614,5.851197037890012,0.03456601667034908,,,3.801022418968425,0.05330492326126855,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2012-01-06,0.8000192004608111,,10.245876034895954,0.07381418969176587,0.7187074764743087,,3.6155725998760846,0.024271634650700133,0.5019475565192949,,8.262088468190019,,3.091516620766233,0.012682757994037978,11.784356522897514,,2.8995529217645912,,2.4601658151759427,,8.231830292586688,,5.075148448092107,,5.807634550447602,0.08168731131754962,3.5445071953496066,,6.0852449194056115,,,,4.1037587178243164,0.04261879477728783,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2012-01-07,1.3333653341013518,,12.245071358778093,0.036907094845882935,1.1978457941238478,,3.6155725998760846,0.024271634650700133,,,12.768682178111849,,8.329919783731238,0.012682757994037978,14.34617315831002,,4.157849472719036,0.008079784744097145,0.4100276358626571,,5.213492518638237,,6.5251908618327095,,3.0420942883296966,,7.3843899903116785,,5.851197037890012,,,,5.583802845564235,0.046013212060434655,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2012-01-08,1.7333749343317573,,14.244266682660227,0.07381418969176587,0.9582766352990782,,1.8077862999380423,0.024271634650700133,,,8.63763794401684,0.027732037901623617,7.041787858411974,0.02536551598807596,18.70126143851128,,2.7354272846835763,0.01615956948819429,2.4601658151759427,0.06055607940030736,2.4695490877760062,,7.975233275573308,,2.7655402621179057,,5.021385193411943,,9.127867379108418,0.06913203334069816,,,4.989542703365632,0.06260814100026355,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2012-01-09,1.7333749343317573,,14.244266682660227,0.07381418969176587,1.437414952948617,,4.108605227131913,0.04854326930140025,0.5019475565192949,,9.388736895670478,,7.728791551915581,0.012682757994037978,15.370899812475026,,3.5013469243949777,0.008079784744097145,3.280221086901257,,7.683041606414242,,12.325360516795115,,5.807634550447602,,7.236702190505446,0.02181168621160614,11.936441957295624,0.03456601667034908,1.6829633618876116,,6.133213165710112,0.055945025592604974,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2012-01-10,1.8667114677418928,,12.494970774263358,0.1107212845376488,0.9582766352990782,,2.6295073453644253,0.024271634650700133,0.5019475565192949,,16.14862746055322,,6.268908703220418,,10.759629868732517,,2.8448443760709194,0.008079784744097145,2.0501381793132856,,9.32940766493158,,4.350127241221807,,4.4248644193886495,,6.498263191474277,0.02181168621160614,9.59596314213962,,,,5.426828468379698,0.06876837977338184,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2012-01-11,1.466701867511487,,12.744870189748626,0.036907094845882935,1.437414952948617,,4.601637854387744,0.04854326930140025,,,10.327610585237526,,6.0971577798445145,,6.404541588531259,,3.173095650232949,0.008079784744097145,2.0501381793132856,,6.311069890983127,,5.800169654962407,,7.743512733930137,0.04084365565877481,6.793638791086748,0.04362337242321227,8.659771616077219,0.03456601667034908,,,5.0680298919579005,0.0608480727793726,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2012-01-12,1.2000288006912163,,11.995171943292826,0.036907094845882935,0.4791383176495391,,3.9442610180466375,,0.5019475565192949,,7.886538992363203,,6.526535088284269,0.02536551598807596,16.139444803098772,,2.2977589191342043,,3.280221086901257,,4.66470383246579,,15.950466551146619,,6.360742602871183,0.04084365565877481,8.122828989342848,,9.83001102365522,0.03456601667034908,,,5.314703913247887,0.056825059703050435,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2012-01-13,1.8667114677418928,,16.243462006542366,0.036907094845882935,0.9582766352990782,,3.6155725998760846,0.04854326930140025,1.0038951130385898,,5.8210168753156974,,6.354784164908367,0.02536551598807596,10.503448205191264,,3.829598198557007,,1.2300829075879711,,9.878196351104023,0.04052469680968108,12.325360516795115,,4.14831039317686,0.04084365565877481,6.498263191474277,0.02181168621160614,9.361915260624018,0.06913203334069816,4.8084667482503205,,5.583802845564235,0.05959088119302192,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2012-01-14,,,12.994769605233893,0.036907094845882935,0.9582766352990782,,3.779916808961361,0.07281490395210037,,,4.882143185748649,0.027732037901623617,5.066652239589104,0.03804827398211393,17.164171457263773,,3.0089700131519344,0.01615956948819429,1.2300829075879711,,3.292732117034676,,8.700254482443611,,0.8296620786353718,,5.021385193411943,0.02181168621160614,10.766202549717619,0.03456601667034908,,,4.440132383219753,0.06260814100026355,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2012-01-15,1.466701867511487,,13.494568436204426,0.07381418969176587,0.7187074764743087,,,,,,14.458654819332535,,7.041787858411974,,20.49453308330003,,2.6260101932962336,0.008079784744097145,1.6401105434506285,,7.683041606414242,0.04052469680968108,6.5251908618327095,,1.9358781834825345,,7.089014390699212,,14.276920772451627,0.06913203334069816,,,5.740777222748772,0.04978478681948667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2012-01-16,,,11.745272527807556,0.14762837938353174,0.7187074764743087,,3.9442610180466375,0.024271634650700133,1.0038951130385898,,18.589699053427545,,7.986417936979432,0.012682757994037978,8.453994896861262,,4.65022638396208,,5.330359266214543,,9.32940766493158,,5.075148448092107,0.2141535737110698,7.743512733930137,0.08168731131754962,9.89508258701765,0.02181168621160614,12.638585601842426,0.06913203334069816,,,6.6041362972637225,0.06436820922115448,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2012-01-17,0.8000192004608111,,12.245071358778093,0.036907094845882935,1.1978457941238478,,6.2450799452405095,0.024271634650700133,,,11.642033750631391,,7.299414243475827,0.012682757994037978,10.503448205191264,,3.22780419592662,,2.4601658151759427,0.06055607940030736,9.055013321845355,0.08104939361936216,6.5251908618327095,,5.531080524235811,0.04084365565877481,7.827453389730381,,3.744766104249607,0.10369805001104723,5.529736760487868,,5.662290034156502,0.07404858443605468,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2012-01-18,0.13333653341013518,,12.494970774263358,0.036907094845882935,1.6769841117733868,,3.1225399726202547,0.024271634650700133,,,11.078709536891164,,6.0971577798445145,0.012682757994037978,10.247266541650015,0.03783490623910808,3.5560554700886486,0.01615956948819429,2.0501381793132856,,8.231830292586688,,7.975233275573308,,4.14831039317686,0.08168731131754962,8.270516789149081,0.04362337242321227,6.553340682436812,0.03456601667034908,5.048890085662835,,5.359553735300612,0.06348817511070902,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2012-01-19,1.6000384009216222,,13.994367267174963,0.036907094845882935,1.1978457941238478,,3.1225399726202547,0.024271634650700133,,,10.703160061064343,,7.8146670136035326,0.012682757994037978,12.296719849980018,0.07566981247821616,3.829598198557007,,4.920331630351885,,13.994111497397368,,7.25021206870301,,5.254526498024021,0.08168731131754962,5.31676079302441,,11.468346194264422,0.03456601667034908,3.3659267237752233,,6.1556380767364764,0.06009375782756219,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2012-01-20,2.8000672016128387,,14.244266682660227,0.036907094845882935,0.9582766352990782,,5.75204731798468,0.04854326930140025,,,10.515385323150936,0.055464075803247234,5.925406856468612,0.02536551598807596,8.197813233320014,0.03783490623910808,2.4618845562152187,,0.8200552717253142,,8.506224635672911,,10.875318103054514,,4.977972471812231,,5.907511992249344,0.02181168621160614,8.659771616077219,,3.8467733986002566,,5.359553735300612,0.06901981809065197,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2012-01-21,0.6666826670506759,,12.245071358778093,0.1107212845376488,1.437414952948617,,0.8217210454263828,,,,5.069917923662059,,9.360425323986648,0.05073103197615191,16.651808130181273,,3.5013469243949777,,3.280221086901257,0.12111215880061472,7.408647263328017,0.04052469680968108,10.875318103054514,,1.3827701310589529,,6.645950991280513,0.04362337242321227,11.468346194264422,0.03456601667034908,2.1638100367126443,,5.471678290432424,0.06009375782756219,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2012-01-22,1.2000288006912163,,13.494568436204426,0.07381418969176587,1.6769841117733868,,0.9860652545116594,,,,8.07431373027661,0.027732037901623617,8.244044322043287,0.012682757994037978,13.57762816768627,,3.118387104539277,0.01615956948819429,1.2300829075879711,,9.32940766493158,0.04052469680968108,8.700254482443611,,3.318648314541487,,7.5320777901179135,0.04362337242321227,11.00025043123322,0.03456601667034908,1.6829633618876116,,5.505315656971966,0.06135094941391288,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2012-01-23,0.5333461336405407,,12.245071358778093,0.07381418969176587,2.156122429422926,,4.272949436217191,0.0970865386028005,1.0038951130385898,,10.890934798977757,,5.753655933092711,0.012682757994037978,14.858536485392525,,3.829598198557007,0.02423935423229144,2.0501381793132856,0.06055607940030736,7.957435949500465,0.04052469680968108,13.775402930535718,,9.955944943624461,0.12253096697632446,8.418204588955316,,9.361915260624018,,2.1638100367126443,,6.032301066091483,0.06172810688981808,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2012-01-24,1.3333653341013518,,17.74285849945397,0.14762837938353174,,,3.286884181705532,0.024271634650700133,0.5019475565192949,,6.3843410890559245,,6.698286011660169,,10.759629868732517,,3.391929833007635,,2.0501381793132856,,11.250168066535142,0.08104939361936216,2.9000848274812037,,5.531080524235811,0.04084365565877481,7.827453389730381,0.06543505863481841,12.638585601842426,0.06913203334069816,6.010583435312897,,5.83047686685422,0.06763690734566623,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2012-01-25,2.400057601382433,,12.494970774263358,0.07381418969176587,,,2.9581957635349783,0.024271634650700133,0.5019475565192949,,14.458654819332535,,6.526535088284269,0.012682757994037978,9.222539887485011,,4.540809292574737,,3.280221086901257,,8.780618978759135,0.04052469680968108,10.875318103054514,,6.084188576659392,0.04084365565877481,9.304331387792717,0.02181168621160614,11.234298312748821,,1.6829633618876116,,6.211700354302383,0.06537396249023501,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2012-01-26,4.533442135944597,,14.494166098145495,0.07381418969176587,1.1978457941238478,,2.4651631362791484,0.024271634650700133,0.5019475565192949,,8.82541268193025,,6.698286011660169,,14.34617315831002,,3.0636785588456057,,2.4601658151759427,,11.250168066535142,0.08104939361936216,5.800169654962407,,9.40283689120088,,6.793638791086748,,9.59596314213962,0.13826406668139632,3.125503386362708,,6.043513521604662,0.06964841388382731,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2012-01-27,3.4667498686635145,,10.995574281351757,0.07381418969176587,1.437414952948617,,2.793851554449702,0.024271634650700133,,,9.576511633583886,0.027732037901623617,6.526535088284269,0.012682757994037978,5.892178261448757,,3.4466383787013064,,2.8701934510386,,10.975773723448915,0.08104939361936216,9.425275689313912,,4.4248644193886495,,6.793638791086748,,11.468346194264422,0.03456601667034908,6.491430110137931,,5.651077578643322,0.0677626265043013,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2012-01-28,1.3333653341013518,,9.496177788440152,0.07381418969176587,1.9165532705981565,,2.6295073453644253,0.07281490395210037,0.5019475565192949,,9.764286371497297,0.027732037901623617,6.870036935036072,0.03804827398211393,11.015811532273764,,3.610764015782321,0.008079784744097145,1.6401105434506285,,7.683041606414242,,10.150296896184214,,4.977972471812231,,7.827453389730381,0.02181168621160614,7.255484326983613,0.03456601667034908,,,5.180154447089712,0.06336245595207395,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2012-01-29,1.7333749343317573,,11.995171943292826,0.036907094845882935,0.7187074764743087,,0.16434420908527658,,,,11.454259012717984,,8.072293398667384,0.02536551598807596,9.222539887485011,,3.610764015782321,,1.2300829075879711,,6.0366755478969045,0.1215740904290432,5.075148448092107,,1.3827701310589529,,5.907511992249344,,6.787388563952413,,,,4.798930959641551,0.05808225128940112,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2012-01-30,2.5333941347925686,,12.494970774263358,0.07381418969176587,1.1978457941238478,,0.9860652545116594,,0.5019475565192949,,4.31881897200842,,5.496029548028859,0.02536551598807596,10.759629868732517,0.03783490623910808,2.6260101932962336,0.008079784744097145,1.6401105434506285,,9.32940766493158,,4.350127241221807,,7.743512733930137,0.04084365565877481,6.941326590892979,0.02181168621160614,8.659771616077219,0.03456601667034908,5.529736760487868,,4.899843059260181,0.05380779989580882,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,2012-01-31,2.0000480011520283,,8.996378957469616,0.07381418969176587,1.1978457941238478,,2.300818927193872,0.04854326930140025,,,9.764286371497297,,6.268908703220418,0.05073103197615191,9.222539887485011,0.03783490623910808,2.2430503734405334,,0.4100276358626571,,6.585464234069352,0.04052469680968108,4.350127241221807,,5.807634550447602,0.04084365565877481,4.430633994187008,0.02181168621160614,7.489532208499213,0.03456601667034908,6.972276784962963,0.07101518744905243,4.653169037970195,0.054939272323524434,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,2012-02-01,0.8000192004608111,,10.245876034895954,0.036907094845882935,0.9582766352990782,,1.3147536726822129,0.04854326930140025,,,7.323214778622973,,5.6677804714047575,0.02536551598807596,7.941631569778763,,2.680718738989905,0.008079784744097145,0.4100276358626571,,13.719717154311144,0.04052469680968108,7.25021206870301,,6.360742602871183,0.08168731131754962,3.1014437959309067,,7.021436445468013,0.10369805001104723,2.644656711537676,,4.3728576501406655,0.05217345083355295,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,2012-02-02,1.2000288006912163,,11.745272527807556,0.07381418969176587,0.9582766352990782,,3.9442610180466375,0.0970865386028005,1.0038951130385898,,8.44986320610343,,5.581905009716809,0.02536551598807596,7.685449906237513,,2.0242161906658467,0.008079784744097145,1.6401105434506285,,7.957435949500465,0.04052469680968108,7.975233275573308,,5.254526498024021,,4.282946194380775,0.04362337242321227,6.787388563952413,0.06913203334069816,4.087196736012772,,4.496194660785659,0.04903047186767626,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,2012-02-03,1.0666922672810817,,8.996378957469616,0.07381418969176587,0.7187074764743087,,1.150409463596936,0.04854326930140025,,,7.886538992363203,,4.809025854525251,,4.098906616660007,,2.8995529217645912,,0.4100276358626571,,10.426985037276474,,7.975233275573308,,4.70141844560044,,5.021385193411943,0.08724674484642454,8.425723734561616,,2.8850800489501918,0.035507593724526214,4.148608539877042,0.05041338261266201,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,2012-02-04,0.8000192004608111,,11.245473696837022,0.036907094845882935,1.6769841117733868,,1.150409463596936,,0.5019475565192949,,9.952061109410707,,2.83389023570238,,8.710176560402513,,2.9542614674582626,0.01615956948819429,,,4.115915146293344,0.04052469680968108,5.800169654962407,,2.4889862359061152,,2.806068196318438,,6.319292800921213,0.06913203334069816,,,3.56556085319162,0.04651608869497492,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,2012-02-05,0.8000192004608111,,9.746077203925418,0.036907094845882935,0.7187074764743087,,2.9581957635349783,0.04854326930140025,,,4.131044234095009,,5.6677804714047575,0.02536551598807596,10.247266541650015,,2.571301647602562,0.03231913897638858,1.2300829075879711,,7.957435949500465,,5.800169654962407,,2.2124322096943247,,3.9875705947683073,,7.489532208499213,0.13826406668139632,1.20211668706258,,3.9579967961529614,0.03997869244595142,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,2012-02-06,0.9333557338709464,,10.49577545038122,0.1107212845376488,0.2395691588247696,,3.6155725998760846,0.04854326930140025,,,10.515385323150936,,5.8395313947806615,0.02536551598807596,8.453994896861262,,2.352467464827876,0.008079784744097145,0.4100276358626571,,8.231830292586688,,4.350127241221807,,7.743512733930137,0.16337462263509925,3.1014437959309067,0.02181168621160614,7.021436445468013,0.06913203334069816,,,4.350432739114304,0.04437886299817877,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,2012-02-07,0.13333653341013518,,7.247083049072748,0.036907094845882935,0.4791383176495391,,2.4651631362791484,0.04854326930140025,0.5019475565192949,,6.008791613229108,,3.6926448525818887,0.012682757994037978,8.197813233320014,,2.4071760105215474,0.008079784744097145,2.0501381793132856,,9.878196351104023,0.08104939361936216,3.625106034351505,,3.0420942883296966,,5.169072993218176,0.02181168621160614,10.29810678668642,0.06913203334069816,3.60635006118774,,3.9243594296134177,0.04877903355040614,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2012-02-08,,,8.496580126499081,0.1107212845376488,1.6769841117733868,,4.765982063473022,0.024271634650700133,0.5019475565192949,,8.63763794401684,0.055464075803247234,3.9502712376457416,0.02536551598807596,5.123633270825008,,1.7506734621974889,0.008079784744097145,2.0501381793132856,,7.408647263328017,,5.800169654962407,,3.0420942883296966,,4.578321793993243,0.02181168621160614,6.787388563952413,0.06913203334069816,2.8850800489501918,,3.7898099634552436,0.04400170552227357,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,2012-02-09,,,9.496177788440152,0.14762837938353174,0.7187074764743087,,1.9721305090233188,,,,6.3843410890559245,,4.207897622709594,0.02536551598807596,12.552901513521268,,2.2430503734405334,0.008079784744097145,2.0501381793132856,,5.762281204810683,0.1620987872387243,2.9000848274812037,,2.7655402621179057,0.04084365565877481,4.726009593799477,,7.489532208499213,0.06913203334069816,3.8467733986002566,,3.879509607560693,0.042493075618652766,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,2012-02-10,,,4.498189478734808,0.036907094845882935,0.7187074764743087,,2.6295073453644253,,0.5019475565192949,,5.8210168753156974,,4.7231503928373,0.012682757994037978,4.098906616660007,,0.9847538224860876,,2.0501381793132856,,3.841520803207121,0.04052469680968108,3.625106034351505,,2.7655402621179057,,3.1014437959309067,,4.680957630312009,0.03456601667034908,1.4425400244750959,,2.6797768676503053,0.0434988288877333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,2012-02-11,,,10.995574281351757,0.07381418969176587,,,4.601637854387744,0.04854326930140025,1.0038951130385898,,8.63763794401684,,4.207897622709594,0.02536551598807596,6.6607232520725095,,1.860090553584832,,1.2300829075879711,,2.4695490877760062,,6.5251908618327095,,1.1062161048471624,0.04084365565877481,4.282946194380775,,4.212861867280808,,0.24042333741251604,,3.3861615649807204,0.030046878913781095,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,2012-02-12,,,9.246278372954883,0.036907094845882935,1.9165532705981565,,1.3147536726822129,0.04854326930140025,,,7.323214778622973,,7.64291609022763,0.02536551598807596,11.528174859356264,,2.6260101932962336,0.02423935423229144,0.8200552717253142,,7.408647263328017,,5.800169654962407,,,,3.8398827949620737,,6.787388563952413,0.06913203334069816,0.24042333741251604,,4.114971173337499,0.037967185907790336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,2012-02-13,,,6.247485387131679,0.036907094845882935,0.9582766352990782,,3.286884181705532,0.024271634650700133,0.5019475565192949,,8.262088468190019,,5.925406856468612,0.012682757994037978,8.197813233320014,0.07566981247821616,3.0089700131519344,,0.8200552717253142,,3.841520803207121,0.04052469680968108,11.600339309924815,0.1070767868555349,1.6593241572707436,,2.215316997093504,0.02181168621160614,9.361915260624018,0.06913203334069816,3.60635006118774,,4.014059073718867,0.04613893121906972,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,2012-02-14,0.4000096002304056,,6.4973848026169465,0.036907094845882935,1.1978457941238478,,3.1225399726202547,0.04854326930140025,,,7.886538992363203,,4.980776777901152,0.012682757994037978,1.7932716447887531,,1.9147990992785042,,1.6401105434506285,,5.213492518638237,0.04052469680968108,7.25021206870301,0.1070767868555349,1.6593241572707436,,5.464448592830643,,7.255484326983613,0.03456601667034908,4.3276200734252885,,3.587985764217981,0.045007458791354114,,,,,,,,,,,,,,,,,,,,,,,,,,,,
